"pokemon_id"	"form"	"count_poke"	"percentage"	"avg_weight"	"avg_height"	"avg_size"	"avg_atk"	"avg_def"	"avg_sta"	"avg_level"	"avg_iv"	"iv_100"	"iv100_percentage"	"iv_0"	"iv0_percentage"	"shinies"	"shiny_odds"	"little_top_1"	"little_top1_percentage"	"great_top_1"	"great_top1_percentage"	"ultra_top_1"	"ultra_top1_percentage"
"201"	"14"	"1"	"0.0000"	"4.891923427581790000"	"0.451511770486830000"	"3.0000"	"7.0000"	"0.0000"	"15.0000"	"21.0000"	"48.889999"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"295"	"1448"	"1"	"0.0000"	"67.957916259765620000"	"1.190516829490660000"	"3.0000"	"15.0000"	"8.0000"	"11.0000"	"18.0000"	"75.559998"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"148"	"193"	"1"	"0.0000"	"13.333067893981930000"	"3.431119203567500000"	"3.0000"	"3.0000"	"13.0000"	"15.0000"	"22.0000"	"68.889999"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"201"	"15"	"1"	"0.0000"	"6.197134971618650000"	"0.551209568977360000"	"3.0000"	"11.0000"	"9.0000"	"5.0000"	"9.0000"	"55.560001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"351"	"30"	"1"	"0.0000"	"0.635113954544070000"	"0.263704568147660000"	"3.0000"	"11.0000"	"10.0000"	"10.0000"	"9.0000"	"68.889999"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"140"	"1104"	"1"	"0.0000"	"17.772989273071290000"	"0.624134480953220000"	"3.0000"	"1.0000"	"2.0000"	"5.0000"	"21.0000"	"17.780001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"201"	"10"	"1"	"0.0000"	"8.498331069946290000"	"0.653207123279570000"	"4.0000"	"14.0000"	"8.0000"	"11.0000"	"29.0000"	"73.330002"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"231"	"0"	"1"	"0.0000"	"49.181884765625000000"	"0.613446533679960000"	"3.0000"	"7.0000"	"4.0000"	"5.0000"	"30.0000"	"35.560001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"19"	"46"	"1"	"0.0000"	"4.767704963684080000"	"0.302109539508820000"	"3.0000"	"15.0000"	"2.0000"	"6.0000"	"5.0000"	"51.110001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"223"	"0"	"1"	"0.0000"	"16.657222747802730000"	"0.723784685134890000"	"3.0000"	"15.0000"	"12.0000"	"9.0000"	"4.0000"	"80.000000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"224"	"0"	"1"	"0.0000"	"21.697834014892580000"	"0.862358927726750000"	"3.0000"	"4.0000"	"14.0000"	"5.0000"	"29.0000"	"51.110001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"129"	"253"	"1"	"0.0000"	"5.632570743560790000"	"0.752150714397430000"	"3.0000"	"5.0000"	"7.0000"	"13.0000"	"13.0000"	"55.560001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"419"	"0"	"1"	"0.0000"	"58.084487915039060000"	"1.408313035964970000"	"4.0000"	"11.0000"	"15.0000"	"7.0000"	"23.0000"	"73.330002"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"504"	"0"	"1"	"0.0000"	"19.067628860473630000"	"0.590945243835450000"	"3.0000"	"15.0000"	"0.0000"	"8.0000"	"22.0000"	"51.110001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"24"	"700"	"1"	"0.0000"	"81.671562194824220000"	"4.082746505737300000"	"3.0000"	"0.0000"	"12.0000"	"8.0000"	"26.0000"	"44.439999"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"142"	"1110"	"1"	"0.0000"	"72.732894897460940000"	"2.142539501190190000"	"3.0000"	"8.0000"	"3.0000"	"10.0000"	"15.0000"	"46.669998"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"572"	"0"	"1"	"0.0000"	"8.015805244445800000"	"0.473781228065490000"	"3.0000"	"0.0000"	"11.0000"	"12.0000"	"26.0000"	"51.110001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
"597"	"0"	"1"	"0.0000"	"11.608959197998050000"	"0.466135919094090000"	"3.0000"	"4.0000"	"3.0000"	"9.0000"	"11.0000"	"35.560001"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"	"0"	"0.0000"
